id,platform,coords,meta,created_at,updated_at,lat_long,centroid_coords,address,locality,city,centroid
34544,blinkit,"[{""lat"" : 12.92, ""lon"" : 77.5}, {""lat"" : 12.93, ""lon"" : 77.52}, {""lat"" : 12.92, ""lon"" : 77.49}, {""lat"" : 12.94, ""lon"" : 77.53}, {""lat"" : 12.91, ""lon"" : 77.5}, {""lat"" : 12.92, ""lon"" : 77.51}, {""lat"" : 12.91, ""lon"" : 77.49}, {""lat"" : 12.9, ""lon"" : 77.52}, {""lat"" : 12.9, ""lon"" : 77.49}, {""lat"" : 12.92, ""lon"" : 77.53}, {""lat"" : 12.93, ""lon"" : 77.53}, {""lat"" : 12.9, ""lon"" : 77.51}, {""lat"" : 12.92, ""lon"" : 77.52}, {""lat"" : 12.9, ""lon"" : 77.5}, {""lat"" : 12.91, ""lon"" : 77.51}, {""lat"" : 12.94, ""lon"" : 77.52}, {""lat"" : 12.93, ""lon"" : 77.51}, {""lat"" : 12.91, ""lon"" : 77.52}]","{""id"" : ""b0b1aece-a1be-4f1b-ac86-8a5fb19af5ee"", ""store_id"" : ""34544"", ""chain_id"" : ""1383"", ""queried_latitude"" : 12.9, ""queried_longitude"" : 77.49, ""lat"" : 12.9, ""lng"" : 77.49, ""distance"" : 0, ""duration"" : 0, ""rank"" : 1, ""is_nearby_store"" : false, ""city_id"" : 3, ""city_code"" : ""BR"", ""city_name"" : ""Bengaluru"", ""state_id"" : 16, ""state_name"" : ""Karnataka"", ""serviceable"" : true}",2025-03-13 01:59:41.129944+00,2025-03-13 01:59:41.129944+00,,"12.92,77.51","{""types"":[""premise"",""street_address""],""geometry"":{""bounds"":{""northeast"":{""lat"":12.9201477,""lng"":77.5100243},""southwest"":{""lat"":12.9199869,""lng"":77.5099053}},""location"":{""lat"":12.9200645,""lng"":77.5099638},""viewport"":{""northeast"":{""lat"":12.9214162802915,""lng"":77.51131378029152},""southwest"":{""lat"":12.9187183197085,""lng"":77.5086158197085}},""location_type"":""ROOFTOP""},""place_id"":""ChIJk7Ku0P0-rjsRRbQjv_exboo"",""formatted_address"":""378, Remco Housing Society, Rajarajeshwari Nagar, Bengaluru, Karnataka 560060, India"",""navigation_points"":[{""location"":{""latitude"":12.9200045,""longitude"":77.5099564},""road_name"":""""}],""address_components"":[{""types"":[""premise""],""long_name"":""378"",""short_name"":""378""},{""types"":[""political"",""sublocality"",""sublocality_level_2""],""long_name"":""Remco Housing Society"",""short_name"":""Remco Housing Society""},{""types"":[""political"",""sublocality"",""sublocality_level_1""],""long_name"":""Rajarajeshwari Nagar"",""short_name"":""Rajarajeshwari Nagar""},{""types"":[""locality"",""political""],""long_name"":""Bengaluru"",""short_name"":""Bengaluru""},{""types"":[""administrative_area_level_3"",""political""],""long_name"":""Bengaluru Urban"",""short_name"":""Bengaluru Urban""},{""types"":[""administrative_area_level_2"",""political""],""long_name"":""Bangalore Division"",""short_name"":""Bangalore Division""},{""types"":[""administrative_area_level_1"",""political""],""long_name"":""Karnataka"",""short_name"":""KA""},{""types"":[""country"",""political""],""long_name"":""India"",""short_name"":""IN""},{""types"":[""postal_code""],""long_name"":""560060"",""short_name"":""560060""}]}",Rajarajeshwari Nagar,Bangalore,"12.92,77.51"
34546,blinkit,"[{""lat"" : 12.94, ""lon"" : 77.56}, {""lat"" : 12.95, ""lon"" : 77.55}, {""lat"" : 12.93, ""lon"" : 77.55}, {""lat"" : 12.94, ""lon"" : 77.54}, {""lat"" : 12.94, ""lon"" : 77.55}, {""lat"" : 12.93, ""lon"" : 77.54}, {""lat"" : 12.92, ""lon"" : 77.55}, {""lat"" : 12.92, ""lon"" : 77.54}]","{""id"" : ""7547dafa-9512-4aaf-a46d-f5e65546ce98"", ""store_id"" : ""34546"", ""chain_id"" : ""1383"", ""queried_latitude"" : 12.92, ""queried_longitude"" : 77.54, ""lat"" : 12.92, ""lng"" : 77.54, ""distance"" : 0, ""duration"" : 0, ""rank"" : 1, ""is_nearby_store"" : false, ""city_id"" : 3, ""city_code"" : ""BR"", ""city_name"" : ""Bengaluru"", ""state_id"" : 16, ""state_name"" : ""Karnataka"", ""serviceable"" : true}",2025-03-13 02:09:46.397171+00,2025-03-13 02:09:46.397171+00,,"12.93,77.55","{""types"":[""street_address""],""geometry"":{""location"":{""lat"":12.9299996,""lng"":77.5500081},""viewport"":{""northeast"":{""lat"":12.9313485802915,""lng"":77.55135708029151},""southwest"":{""lat"":12.9286506197085,""lng"":77.5486591197085}},""location_type"":""ROOFTOP""},""place_id"":""ChIJxZUQGTA-rjsRlTOtO8YSCQc"",""plus_code"":{""global_code"":""7J4VWHH2+X2"",""compound_code"":""WHH2+X2 Bengaluru, Karnataka, India""},""formatted_address"":""92, 3rd Cross Rd, 4th Block, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085, India"",""navigation_points"":[{""location"":{""latitude"":12.9300202,""longitude"":77.5500116},""road_name"":""""}],""address_components"":[{""types"":[""street_number""],""long_name"":""92"",""short_name"":""92""},{""types"":[""route""],""long_name"":""3rd Cross Road"",""short_name"":""3rd Cross Rd""},{""types"":[""political"",""sublocality"",""sublocality_level_3""],""long_name"":""4th Block"",""short_name"":""4th Block""},{""types"":[""political"",""sublocality"",""sublocality_level_2""],""long_name"":""Banashankari 3rd Stage"",""short_name"":""Banashankari 3rd Stage""},{""types"":[""political"",""sublocality"",""sublocality_level_1""],""long_name"":""Banashankari"",""short_name"":""Banashankari""},{""types"":[""locality"",""political""],""long_name"":""Bengaluru"",""short_name"":""Bengaluru""},{""types"":[""administrative_area_level_3"",""political""],""long_name"":""Bengaluru Urban"",""short_name"":""Bengaluru Urban""},{""types"":[""administrative_area_level_2"",""political""],""long_name"":""Bangalore Division"",""short_name"":""Bangalore Division""},{""types"":[""administrative_area_level_1"",""political""],""long_name"":""Karnataka"",""short_name"":""KA""},{""types"":[""country"",""political""],""long_name"":""India"",""short_name"":""IN""},{""types"":[""postal_code""],""long_name"":""560085"",""short_name"":""560085""}]}",Banashankari,Bangalore,"12.93,77.55"
34610,blinkit,"[{""lat"" : 12.92, ""lon"" : 77.47}, {""lat"" : 12.93, ""lon"" : 77.48}, {""lat"" : 12.93, ""lon"" : 77.5}, {""lat"" : 12.94, ""lon"" : 77.47}, {""lat"" : 12.95, ""lon"" : 77.48}, {""lat"" : 12.94, ""lon"" : 77.48}, {""lat"" : 12.95, ""lon"" : 77.5}, {""lat"" : 12.94, ""lon"" : 77.5}, {""lat"" : 12.92, ""lon"" : 77.48}, {""lat"" : 12.91, ""lon"" : 77.47}, {""lat"" : 12.93, ""lon"" : 77.49}, {""lat"" : 12.93, ""lon"" : 77.47}, {""lat"" : 12.94, ""lon"" : 77.49}]","{""id"" : ""420a5d6a-52ac-406e-84a1-34631d1637c8"", ""store_id"" : ""34610"", ""chain_id"" : ""1383"", ""queried_latitude"" : 12.91, ""queried_longitude"" : 77.47, ""lat"" : 12.91, ""lng"" : 77.47, ""distance"" : 0, ""duration"" : 0, ""rank"" : 1, ""is_nearby_store"" : false, ""city_id"" : 3, ""city_code"" : ""BR"", ""city_name"" : ""Bengaluru"", ""state_id"" : 16, ""state_name"" : ""Karnataka"", ""serviceable"" : true}",2025-03-13 01:51:46.702936+00,2025-03-13 01:51:46.702936+00,,"12.93,77.48","{""types"":[""street_address""],""geometry"":{""location"":{""lat"":12.930964,""lng"":77.479968},""viewport"":{""northeast"":{""lat"":12.9323129802915,""lng"":77.48131698029151},""southwest"":{""lat"":12.9296150197085,""lng"":77.4786190197085}},""location_type"":""ROOFTOP""},""place_id"":""ChIJ_bF0DM8-rjsR6JkUSL99VQ0"",""plus_code"":{""global_code"":""7J4VWFJH+9X"",""compound_code"":""WFJH+9X Bengaluru, Karnataka, India""},""formatted_address"":""1165, Block 1, SMV Layout, Bengaluru, Ramasandra, Karnataka 560056, India"",""navigation_points"":[{""location"":{""latitude"":12.9310795,""longitude"":77.4799829},""road_name"":""""}],""address_components"":[{""types"":[""premise""],""long_name"":""1165"",""short_name"":""1165""},{""types"":[""political"",""sublocality"",""sublocality_level_3""],""long_name"":""Block 1"",""short_name"":""Block 1""},{""types"":[""political"",""sublocality"",""sublocality_level_1""],""long_name"":""SMV Layout"",""short_name"":""SMV Layout""},{""types"":[""locality"",""political""],""long_name"":""Bengaluru"",""short_name"":""Bengaluru""},{""types"":[""administrative_area_level_3"",""political""],""long_name"":""Bengaluru Urban"",""short_name"":""Bengaluru Urban""},{""types"":[""administrative_area_level_2"",""political""],""long_name"":""Bangalore Division"",""short_name"":""Bangalore Division""},{""types"":[""administrative_area_level_1"",""political""],""long_name"":""Karnataka"",""short_name"":""KA""},{""types"":[""country"",""political""],""long_name"":""India"",""short_name"":""IN""},{""types"":[""postal_code""],""long_name"":""560056"",""short_name"":""560056""}]}",SMV Layout,Bangalore,"12.93,77.48"
34612,blinkit,"[{""lat"" : 12.91, ""lon"" : 77.53}, {""lat"" : 12.92, ""lon"" : 77.51}, {""lat"" : 12.92, ""lon"" : 77.53}, {""lat"" : 12.9, ""lon"" : 77.5}, {""lat"" : 12.91, ""lon"" : 77.52}, {""lat"" : 12.9, ""lon"" : 77.51}]","{""id"" : ""c3af2e3a-b614-445b-be2b-a2b8142a4aa0"", ""store_id"" : ""34612"", ""chain_id"" : ""1383"", ""queried_latitude"" : 12.9, ""queried_longitude"" : 77.5, ""lat"" : 12.9, ""lng"" : 77.5, ""distance"" : 0, ""duration"" : 0, ""rank"" : 1, ""is_nearby_store"" : false, ""city_id"" : 3, ""city_code"" : ""BR"", ""city_name"" : ""Bengaluru"", ""state_id"" : 16, ""state_name"" : ""Karnataka"", ""serviceable"" : true}",2025-03-13 02:00:11.002012+00,2025-03-13 02:00:11.002012+00,,"12.91,77.52","{""types"":[""premise"",""street_address""],""geometry"":{""bounds"":{""northeast"":{""lat"":12.9099391,""lng"":77.52020139999999},""southwest"":{""lat"":12.9098738,""lng"":77.52015659999999}},""location"":{""lat"":12.9099148,""lng"":77.5201889},""viewport"":{""northeast"":{""lat"":12.9112554302915,""lng"":77.5215279802915},""southwest"":{""lat"":12.9085574697085,""lng"":77.51883001970849}},""location_type"":""ROOFTOP""},""place_id"":""ChIJnxzS4ag_rjsRQyY4kSvtGDo"",""formatted_address"":""WG5C+X33, BEML Layout, 5th Stage, Rajarajeshwari Nagar, Bengaluru, Karnataka 560098, India"",""navigation_points"":[{""location"":{""latitude"":12.909907,""longitude"":77.520189},""road_name"":""""}],""address_components"":[{""types"":[""plus_code""],""long_name"":""WG5C+X33"",""short_name"":""WG5C+X33""},{""types"":[""political"",""sublocality"",""sublocality_level_3""],""long_name"":""BEML Layout"",""short_name"":""BEML Layout""},{""types"":[""political"",""sublocality"",""sublocality_level_2""],""long_name"":""5th Stage"",""short_name"":""5th Stage""},{""types"":[""political"",""sublocality"",""sublocality_level_1""],""long_name"":""Rajarajeshwari Nagar"",""short_name"":""Rajarajeshwari Nagar""},{""types"":[""locality"",""political""],""long_name"":""Bengaluru"",""short_name"":""Bengaluru""},{""types"":[""administrative_area_level_3"",""political""],""long_name"":""Bengaluru Urban"",""short_name"":""Bengaluru Urban""},{""types"":[""administrative_area_level_2"",""political""],""long_name"":""Bangalore Division"",""short_name"":""Bangalore Division""},{""types"":[""administrative_area_level_1"",""political""],""long_name"":""Karnataka"",""short_name"":""KA""},{""types"":[""country"",""political""],""long_name"":""India"",""short_name"":""IN""},{""types"":[""postal_code""],""long_name"":""560098"",""short_name"":""560098""}]}",Rajarajeshwari Nagar,Bangalore,"12.91,77.52"
34658,blinkit,"[{""lat"" : 12.97, ""lon"" : 77.56}, {""lat"" : 12.97, ""lon"" : 77.55}, {""lat"" : 12.98, ""lon"" : 77.55}, {""lat"" : 12.98, ""lon"" : 77.56}]","{""id"" : ""1122929d-0e44-4842-901a-b2a6885a1352"", ""store_id"" : ""34658"", ""chain_id"" : ""1383"", ""queried_latitude"" : 12.97, ""queried_longitude"" : 77.55, ""lat"" : 12.97, ""lng"" : 77.55, ""distance"" : 0, ""duration"" : 0, ""rank"" : 1, ""is_nearby_store"" : false, ""city_id"" : 3, ""city_code"" : ""BR"", ""city_name"" : ""Bengaluru"", ""state_id"" : 16, ""state_name"" : ""Karnataka"", ""serviceable"" : true}",2025-03-13 02:11:07.101265+00,2025-03-13 02:11:07.101265+00,,"12.98,77.56","{""types"":[""street_address""],""geometry"":{""location"":{""lat"":12.979754,""lng"":77.55957699999999},""viewport"":{""northeast"":{""lat"":12.9811029802915,""lng"":77.5609259802915},""southwest"":{""lat"":12.9784050197085,""lng"":77.55822801970848}},""location_type"":""ROOFTOP""},""place_id"":""ChIJ1_kaU_Y9rjsRi0pDsa7GlsU"",""plus_code"":{""global_code"":""7J4VXHH5+WR"",""compound_code"":""XHH5+WR Bengaluru, Karnataka, India""},""formatted_address"":""14/16, Gopalapura, Binnipete, Bengaluru, Karnataka 560023, India"",""navigation_points"":[{""location"":{""latitude"":12.9797186,""longitude"":77.5595124},""road_name"":""""}],""address_components"":[{""types"":[""premise""],""long_name"":""14/16"",""short_name"":""14/16""},{""types"":[""political"",""sublocality"",""sublocality_level_2""],""long_name"":""Gopalapura"",""short_name"":""Gopalapura""},{""types"":[""political"",""sublocality"",""sublocality_level_1""],""long_name"":""Binnipete"",""short_name"":""Binnipete""},{""types"":[""locality"",""political""],""long_name"":""Bengaluru"",""short_name"":""Bengaluru""},{""types"":[""administrative_area_level_3"",""political""],""long_name"":""Bengaluru Urban"",""short_name"":""Bengaluru Urban""},{""types"":[""administrative_area_level_2"",""political""],""long_name"":""Bangalore Division"",""short_name"":""Bangalore Division""},{""types"":[""administrative_area_level_1"",""political""],""long_name"":""Karnataka"",""short_name"":""KA""},{""types"":[""country"",""political""],""long_name"":""India"",""short_name"":""IN""},{""types"":[""postal_code""],""long_name"":""560023"",""short_name"":""560023""}]}",Binnipete,Bangalore,"12.98,77.56"
34734,blinkit,"[{""lat"" : 13.07, ""lon"" : 77.61}, {""lat"" : 13.05, ""lon"" : 77.61}, {""lat"" : 13.06, ""lon"" : 77.61}, {""lat"" : 13.08, ""lon"" : 77.59}, {""lat"" : 13.08, ""lon"" : 77.6}, {""lat"" : 13.05, ""lon"" : 77.62}, {""lat"" : 13.07, ""lon"" : 77.6}, {""lat"" : 13.06, ""lon"" : 77.6}, {""lat"" : 13.08, ""lon"" : 77.61}, {""lat"" : 13.05, ""lon"" : 77.6}]","{""id"" : ""82f7c7ee-433b-4690-9a19-b430ccc4f8fc"", ""store_id"" : ""34734"", ""chain_id"" : ""1383"", ""queried_latitude"" : 13.08, ""queried_longitude"" : 77.59, ""lat"" : 13.08, ""lng"" : 77.59, ""distance"" : 0, ""duration"" : 0, ""rank"" : 2, ""is_nearby_store"" : false, ""city_id"" : 3, ""city_code"" : ""BR"", ""city_name"" : ""Bengaluru"", ""state_id"" : 16, ""state_name"" : ""Karnataka"", ""serviceable"" : true}",2025-03-13 02:29:06.635171+00,2025-03-13 02:29:06.635171+00,,"13.07,77.6","{""types"":[""premise"",""street_address""],""geometry"":{""bounds"":{""northeast"":{""lat"":13.0701887,""lng"":77.60003809999999},""southwest"":{""lat"":13.0700105,""lng"":77.5999269}},""location"":{""lat"":13.0700996,""lng"":77.5999825},""viewport"":{""northeast"":{""lat"":13.0714485802915,""lng"":77.6013314802915},""southwest"":{""lat"":13.0687506197085,""lng"":77.5986335197085}},""location_type"":""ROOFTOP""},""place_id"":""ChIJAUeZxTEYrjsRvEhU9_0ntU4"",""formatted_address"":""121, 3rd Main Rd, Talacauvery Layout, Jakkuru Layout, Byatarayanapura, Bengaluru, Karnataka 560092, India"",""navigation_points"":[{""location"":{""latitude"":13.0700595,""longitude"":77.5999728},""road_name"":""""}],""address_components"":[{""types"":[""street_number""],""long_name"":""121"",""short_name"":""121""},{""types"":[""route""],""long_name"":""3rd Main Road"",""short_name"":""3rd Main Rd""},{""types"":[""neighborhood"",""political""],""long_name"":""Talacauvery Layout"",""short_name"":""Talacauvery Layout""},{""types"":[""political"",""sublocality"",""sublocality_level_2""],""long_name"":""Jakkuru Layout"",""short_name"":""Jakkuru Layout""},{""types"":[""political"",""sublocality"",""sublocality_level_1""],""long_name"":""Byatarayanapura"",""short_name"":""Byatarayanapura""},{""types"":[""locality"",""political""],""long_name"":""Bengaluru"",""short_name"":""Bengaluru""},{""types"":[""administrative_area_level_3"",""political""],""long_name"":""Bengaluru Urban"",""short_name"":""Bengaluru Urban""},{""types"":[""administrative_area_level_2"",""political""],""long_name"":""Bangalore Division"",""short_name"":""Bangalore Division""},{""types"":[""administrative_area_level_1"",""political""],""long_name"":""Karnataka"",""short_name"":""KA""},{""types"":[""country"",""political""],""long_name"":""India"",""short_name"":""IN""},{""types"":[""postal_code""],""long_name"":""560092"",""short_name"":""560092""}]}",Byatarayanapura,Bangalore,"13.07,77.60"
34742,blinkit,"[{""lat"" : 13.02, ""lon"" : 77.53}, {""lat"" : 13.03, ""lon"" : 77.54}, {""lat"" : 13.02, ""lon"" : 77.52}, {""lat"" : 13.02, ""lon"" : 77.54}, {""lat"" : 13.01, ""lon"" : 77.53}, {""lat"" : 13.02, ""lon"" : 77.55}, {""lat"" : 13.01, ""lon"" : 77.54}, {""lat"" : 13.03, ""lon"" : 77.53}]","{""id"" : ""555091c8-1597-4643-88f7-d023dceaa945"", ""store_id"" : ""34742"", ""chain_id"" : ""1383"", ""queried_latitude"" : 13.02, ""queried_longitude"" : 77.52, ""lat"" : 13.02, ""lng"" : 77.52, ""distance"" : 0, ""duration"" : 0, ""rank"" : 1, ""is_nearby_store"" : false, ""city_id"" : 3, ""city_code"" : ""BR"", ""city_name"" : ""Bengaluru"", ""state_id"" : 16, ""state_name"" : ""Karnataka"", ""serviceable"" : true}",2025-03-13 02:01:23.324118+00,2025-03-13 02:01:23.324118+00,,"13.02,77.53","{""types"":[""premise"",""street_address""],""geometry"":{""bounds"":{""northeast"":{""lat"":13.0200481,""lng"":77.5300094},""southwest"":{""lat"":13.0199739,""lng"":77.529916}},""location"":{""lat"":13.0200132,""lng"":77.52996949999999},""viewport"":{""northeast"":{""lat"":13.0213599802915,""lng"":77.53131168029151},""southwest"":{""lat"":13.0186620197085,""lng"":77.52861371970849}},""location_type"":""ROOFTOP""},""place_id"":""ChIJxXOE0Q89rjsRnzwx2R5f4So"",""formatted_address"":""5, 2nd Main Rd, 2nd Block, Muneshwara Block, Jenakal Siddeswara Nagar, Nandini Layout, Bengaluru, Karnataka 560096, India"",""navigation_points"":[{""location"":{""latitude"":13.0200531,""longitude"":77.5299665},""road_name"":""""}],""address_components"":[{""types"":[""street_number""],""long_name"":""5"",""short_name"":""5""},{""types"":[""route""],""long_name"":""2nd Main Road"",""short_name"":""2nd Main Rd""},{""types"":[""neighborhood"",""political""],""long_name"":""2nd Block"",""short_name"":""2nd Block""},{""types"":[""political"",""sublocality"",""sublocality_level_3""],""long_name"":""Muneshwara Block"",""short_name"":""Muneshwara Block""},{""types"":[""political"",""sublocality"",""sublocality_level_2""],""long_name"":""Jenakal Siddeswara Nagar"",""short_name"":""Jenakal Siddeswara Nagar""},{""types"":[""political"",""sublocality"",""sublocality_level_1""],""long_name"":""Nandini Layout"",""short_name"":""Nandini Layout""},{""types"":[""locality"",""political""],""long_name"":""Bengaluru"",""short_name"":""Bengaluru""},{""types"":[""administrative_area_level_3"",""political""],""long_name"":""Bengaluru Urban"",""short_name"":""Bengaluru Urban""},{""types"":[""administrative_area_level_2"",""political""],""long_name"":""Bangalore Division"",""short_name"":""Bangalore Division""},{""types"":[""administrative_area_level_1"",""political""],""long_name"":""Karnataka"",""short_name"":""KA""},{""types"":[""country"",""political""],""long_name"":""India"",""short_name"":""IN""},{""types"":[""postal_code""],""long_name"":""560096"",""short_name"":""560096""}]}",Nandini Layout,Bangalore,"13.02,77.53"
34744,blinkit,"[{""lat"" : 12.89, ""lon"" : 77.63}, {""lat"" : 12.9, ""lon"" : 77.63}]","{""id"" : ""b2c20160-dd76-4001-bf22-7044ea542042"", ""store_id"" : ""34744"", ""chain_id"" : ""1383"", ""queried_latitude"" : 12.89, ""queried_longitude"" : 77.63, ""lat"" : 12.89, ""lng"" : 77.63, ""distance"" : 0, ""duration"" : 0, ""rank"" : 1, ""is_nearby_store"" : false, ""city_id"" : 3, ""city_code"" : ""BR"", ""city_name"" : ""Bengaluru"", ""state_id"" : 16, ""state_name"" : ""Karnataka"", ""serviceable"" : true}",2025-03-13 02:31:34.262688+00,2025-03-13 02:31:34.262688+00,,"12.89,77.63","{""types"":[""establishment"",""point_of_interest""],""geometry"":{""location"":{""lat"":12.8900184,""lng"":77.6299581},""viewport"":{""northeast"":{""lat"":12.8913673802915,""lng"":77.6313070802915},""southwest"":{""lat"":12.8886694197085,""lng"":77.6286091197085}},""location_type"":""ROOFTOP""},""place_id"":""ChIJiTsnYQAVrjsR8aXJpCTHK-A"",""plus_code"":{""global_code"":""7J4VVJRH+2X"",""compound_code"":""VJRH+2X Bengaluru, Karnataka, India""},""formatted_address"":""367, Mico Layout, Hongasandra, Bengaluru, Karnataka 560068, India"",""navigation_points"":[{""location"":{""latitude"":12.8900779,""longitude"":77.6299341},""road_name"":""""}],""address_components"":[{""types"":[""premise""],""long_name"":""367"",""short_name"":""367""},{""types"":[""political"",""sublocality"",""sublocality_level_2""],""long_name"":""Mico Layout"",""short_name"":""Mico Layout""},{""types"":[""political"",""sublocality"",""sublocality_level_1""],""long_name"":""Hongasandra"",""short_name"":""Hongasandra""},{""types"":[""locality"",""political""],""long_name"":""Bengaluru"",""short_name"":""Bengaluru""},{""types"":[""administrative_area_level_3"",""political""],""long_name"":""Bengaluru Urban"",""short_name"":""Bengaluru Urban""},{""types"":[""administrative_area_level_2"",""political""],""long_name"":""Bangalore Division"",""short_name"":""Bangalore Division""},{""types"":[""administrative_area_level_1"",""political""],""long_name"":""Karnataka"",""short_name"":""KA""},{""types"":[""country"",""political""],""long_name"":""India"",""short_name"":""IN""},{""types"":[""postal_code""],""long_name"":""560068"",""short_name"":""560068""}]}",Hongasandra,Bangalore,"12.89,77.63"
34752,blinkit,"[{""lat"" : 12.87, ""lon"" : 77.67}, {""lat"" : 12.87, ""lon"" : 77.66}, {""lat"" : 12.88, ""lon"" : 77.66}]","{""id"" : ""363c83d1-9e8c-479a-9ff7-c0d1b8cf5722"", ""store_id"" : ""34752"", ""chain_id"" : ""1383"", ""queried_latitude"" : 12.87, ""queried_longitude"" : 77.66, ""lat"" : 12.87, ""lng"" : 77.66, ""distance"" : 0, ""duration"" : 0, ""rank"" : 1, ""is_nearby_store"" : false, ""city_id"" : 3, ""city_code"" : ""BR"", ""city_name"" : ""Bengaluru"", ""state_id"" : 16, ""state_name"" : ""Karnataka"", ""serviceable"" : true}",2025-03-13 02:41:52.255078+00,2025-03-13 02:41:52.255078+00,,"12.87,77.66","{""types"":[""establishment"",""point_of_interest""],""geometry"":{""location"":{""lat"":12.8698117,""lng"":77.6597683},""viewport"":{""northeast"":{""lat"":12.8711606802915,""lng"":77.6611172802915},""southwest"":{""lat"":12.8684627197085,""lng"":77.65841931970849}},""location_type"":""ROOFTOP""},""place_id"":""ChIJ49jEXMptrjsR7MhX7oVb3_A"",""plus_code"":{""global_code"":""7J4VVM95+WW"",""compound_code"":""VM95+WW Bengaluru, Karnataka, India""},""formatted_address"":""3, Hosa Rd, Naganathapura, Rayasandra, Bengaluru, Karnataka 560100, India"",""navigation_points"":[{""location"":{""latitude"":12.8698104,""longitude"":77.6597671},""road_name"":""""}],""address_components"":[{""types"":[""street_number""],""long_name"":""3"",""short_name"":""3""},{""types"":[""route""],""long_name"":""Hosa Road"",""short_name"":""Hosa Rd""},{""types"":[""political"",""sublocality"",""sublocality_level_2""],""long_name"":""Naganathapura"",""short_name"":""Naganathapura""},{""types"":[""political"",""sublocality"",""sublocality_level_1""],""long_name"":""Rayasandra"",""short_name"":""Rayasandra""},{""types"":[""locality"",""political""],""long_name"":""Bengaluru"",""short_name"":""Bengaluru""},{""types"":[""administrative_area_level_3"",""political""],""long_name"":""Bengaluru Urban"",""short_name"":""Bengaluru Urban""},{""types"":[""administrative_area_level_2"",""political""],""long_name"":""Bangalore Division"",""short_name"":""Bangalore Division""},{""types"":[""administrative_area_level_1"",""political""],""long_name"":""Karnataka"",""short_name"":""KA""},{""types"":[""country"",""political""],""long_name"":""India"",""short_name"":""IN""},{""types"":[""postal_code""],""long_name"":""560100"",""short_name"":""560100""}]}",Rayasandra,Bangalore,"12.87,77.66"
